EBELN,EBELP,LIFNR,NAME1,MATNR,TXZ01,MATKL,BUKRS,EKORG,EKGRP,WERKS,MENGE,MEINS,NETPR,WAERS,NETWR,BEDAT,EINDT,BUDAT,KONNR,ZTERM,FRGKE,ERNAM,AENAM,CHANGE_COUNT
4500355,00010,0000100037,Glenmore Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,1000,1000,P01,1020,56.0,PC,409.18,EUR,22914.08,2025-03-29,2025-04-25,2025-04-24,460037459,NT30,Approved,BUYER10,BUYER10,4
4500355,00020,0000100037,Glenmore Logistics AS,MAT-100518,Stainless pulley type 35 (Raw steel and metals),MG20,1000,1000,P01,1020,134.0,KG,18.4,EUR,2465.6,2025-03-29,2025-04-25,2025-04-24,460037718,NT30,Approved,BUYER10,BUYER10,1
4500355,00030,0000100037,Glenmore Logistics AS,MAT-100196,Low-friction bracket type 29 (Chemicals and lubricants),MG30,1000,1000,P01,1020,309.0,KG,13.18,EUR,4072.62,2025-03-29,2025-04-25,2025-04-24,460037396,NT30,Approved,BUYER10,BUYER10,2
4500356,00010,0000100037,Glenmore Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,1000,1000,P04,1010,9.0,PC,387.86,EUR,3490.74,2025-04-24,2025-05-29,2025-05-30,460037459,NT30,Approved,BUYER12,BUYER12,4
4500356,00020,0000100037,Glenmore Logistics AS,MAT-100427,Insulated connector type 22 (Mechanical parts),MG15,1000,1000,P04,1010,56.0,EA,337.68,EUR,18910.08,2025-04-24,2025-05-29,2025-05-30,460037627,NT30,Approved,BUYER12,BUYER12,2
4500356,00030,0000100037,Glenmore Logistics AS,MAT-100196,Low-friction bracket type 29 (Chemicals and lubricants),MG30,1000,1000,P04,1010,281.0,KG,13.46,EUR,3782.26,2025-04-24,2025-05-29,2025-05-30,460037396,NT30,Approved,BUYER12,BUYER12,3
4500357,00010,0000100037,Glenmore Logistics AS,MAT-100518,Stainless pulley type 35 (Raw steel and metals),MG20,1000,1000,P02,1010,201.0,KG,19.79,EUR,3977.79,2025-05-18,2025-06-21,2025-06-18,460037718,NT30,Open,BUYER11,BUYER11,4
4500358,00010,0000100037,Glenmore Logistics AS,MAT-100518,Stainless pulley type 35 (Raw steel and metals),MG20,1000,1000,P03,1010,49.0,KG,18.86,EUR,924.14,2025-06-20,2025-07-25,2025-07-28,460037718,NT30,Approved,BUYER12,BUYER12,1
4500358,00020,0000100037,Glenmore Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,1000,1000,P03,1010,20.0,PC,397.93,EUR,7958.6,2025-06-20,2025-07-25,2025-07-28,460037459,NT30,Approved,BUYER12,BUYER12,3
4500358,00030,0000100037,Glenmore Logistics AS,MAT-100427,Insulated connector type 22 (Mechanical parts),MG15,1000,1000,P03,1010,29.0,EA,363.2,EUR,10532.8,2025-06-20,2025-07-25,2025-07-28,460037627,NT30,Approved,BUYER12,BUYER12,2
4500358,00040,0000100037,Glenmore Logistics AS,MAT-100196,Low-friction bracket type 29 (Chemicals and lubricants),MG30,1000,1000,P03,1010,297.0,KG,13.37,EUR,3970.89,2025-06-20,2025-07-25,2025-07-28,460037396,NT30,Approved,BUYER12,BUYER12,4
4500359,00010,0000100037,Glenmore Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,1000,1000,P02,1020,10.0,PC,399.5,EUR,3995.0,2025-07-16,2025-07-31,2025-07-29,460037459,NT30,Approved,BUYER04,BUYER04,1
4500359,00020,0000100037,Glenmore Logistics AS,MAT-100518,Stainless pulley type 35 (Raw steel and metals),MG20,1000,1000,P02,1020,337.0,KG,19.49,EUR,6568.13,2025-07-16,2025-07-31,2025-07-29,460037718,NT30,Approved,BUYER04,BUYER04,4
4500359,00030,0000100037,Glenmore Logistics AS,MAT-100196,Low-friction bracket type 29 (Chemicals and lubricants),MG30,1000,1000,P02,1020,187.0,KG,13.52,EUR,2528.24,2025-07-16,2025-07-31,2025-07-29,460037396,NT30,Approved,BUYER04,BUYER04,1
4500359,00040,0000100037,Glenmore Logistics AS,MAT-100427,Insulated connector type 22 (Mechanical parts),MG15,1000,1000,P02,1020,26.0,EA,371.31,EUR,9654.06,2025-07-16,2025-07-31,2025-07-29,460037627,NT30,Approved,BUYER04,BUYER04,3
4500360,00010,0000100037,Glenmore Logistics AS,MAT-100518,Stainless pulley type 35 (Raw steel and metals),MG20,1000,1000,P02,1010,154.0,KG,18.95,EUR,2918.3,2025-08-15,2025-09-15,2025-09-11,460037718,NT30,Approved,BUYER04,BUYER04,2
4500360,00020,0000100037,Glenmore Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,1000,1000,P02,1010,25.0,PC,377.82,EUR,9445.5,2025-08-15,2025-09-15,2025-09-11,460037459,NT30,Approved,BUYER04,BUYER04,2
4500360,00030,0000100037,Glenmore Logistics AS,MAT-100196,Low-friction bracket type 29 (Chemicals and lubricants),MG30,1000,1000,P02,1010,59.0,KG,12.8,EUR,755.2,2025-08-15,2025-09-15,2025-09-11,460037396,NT30,Approved,BUYER04,BUYER04,1
4500360,00040,0000100037,Glenmore Logistics AS,MAT-100427,Insulated connector type 22 (Mechanical parts),MG15,1000,1000,P02,1010,38.0,EA,344.51,EUR,13091.38,2025-08-15,2025-09-15,2025-09-11,460037627,NT30,Approved,BUYER04,BUYER04,1
4500361,00010,0000100037,Glenmore Logistics AS,MAT-100427,Insulated connector type 22 (Mechanical parts),MG15,1000,1000,P04,1010,13.0,EA,362.9,EUR,4717.7,2025-09-16,2025-10-09,2025-10-09,460037627,NT30,Open,BUYER10,BUYER10,0
4500362,00010,0000100037,Glenmore Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,1000,1000,P02,1020,57.0,PC,396.6,EUR,22606.2,2025-10-11,2025-11-10,2025-11-12,460037459,NT30,Approved,BUYER11,BUYER11,0
4500362,00020,0000100037,Glenmore Logistics AS,MAT-100196,Low-friction bracket type 29 (Chemicals and lubricants),MG30,1000,1000,P02,1020,153.0,KG,13.91,EUR,2128.23,2025-10-11,2025-11-10,2025-11-12,460037396,NT30,Approved,BUYER11,BUYER11,4
4500362,00030,0000100037,Glenmore Logistics AS,MAT-100427,Insulated connector type 22 (Mechanical parts),MG15,1000,1000,P02,1020,12.0,EA,364.09,EUR,4369.08,2025-10-11,2025-11-10,2025-11-12,460037627,NT30,Approved,BUYER11,BUYER11,4
4500362,00040,0000100037,Glenmore Logistics AS,MAT-100518,Stainless pulley type 35 (Raw steel and metals),MG20,1000,1000,P02,1020,154.0,KG,19.61,EUR,3019.94,2025-10-11,2025-11-10,2025-11-12,460037718,NT30,Approved,BUYER11,BUYER11,2
4500363,00010,0000100037,Glenmore Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,1000,1000,P06,1010,24.0,PC,410.37,EUR,9848.88,2025-11-04,2025-12-03,2025-12-03,460037459,NT30,Approved,BUYER07,BUYER07,0
4500363,00020,0000100037,Glenmore Logistics AS,MAT-100518,Stainless pulley type 35 (Raw steel and metals),MG20,1000,1000,P06,1010,132.0,KG,20.0,EUR,2640.0,2025-11-04,2025-12-03,2025-12-03,460037718,NT30,Approved,BUYER07,BUYER07,3
4500363,00030,0000100037,Glenmore Logistics AS,MAT-100427,Insulated connector type 22 (Mechanical parts),MG15,1000,1000,P06,1010,25.0,EA,345.46,EUR,8636.5,2025-11-04,2025-12-03,2025-12-03,460037627,NT30,Approved,BUYER07,BUYER07,2
4500364,00010,0000100038,Hollowbrook Systems Inc,MAT-100308,Industrial spindle type 5 (Logistics and freight),MG50,2000,2000,P04,2010,20.24,H,452.92,USD,9167.1,2025-01-26,2025-03-09,2025-03-04,460038508,Z030,Open,BUYER11,BUYER11,1
4500365,00010,0000100038,Hollowbrook Systems Inc,MAT-100140,Stainless clamp type 21 (Logistics and freight),MG50,2000,2000,P05,2020,8.0,H,440.13,USD,3521.04,2025-03-06,2025-04-18,2025-04-14,460038340,Z030,Approved,BUYER01,BUYER01,0
4500365,00020,0000100038,Hollowbrook Systems Inc,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,2000,2000,P05,2020,174.0,TO,13.35,USD,2322.9,2025-03-06,2025-04-18,2025-04-14,460038634,Z030,Approved,BUYER01,BUYER01,1
4500365,00030,0000100038,Hollowbrook Systems Inc,MAT-100441,High-temperature terminal block type 24 (Packaging materials),MG25,2000,2000,P05,2020,154.0,PC,1.79,USD,275.66,2025-03-06,2025-04-18,2025-04-14,460038641,Z030,Approved,BUYER01,BUYER01,2
4500366,00010,0000100038,Hollowbrook Systems Inc,MAT-100140,Stainless clamp type 21 (Logistics and freight),MG50,2000,2000,P02,2010,13.0,H,413.85,USD,5380.05,2025-04-09,2025-05-17,2025-05-18,460038340,Z030,Approved,BUYER03,BUYER03,3
4500366,00020,0000100038,Hollowbrook Systems Inc,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,2000,2000,P02,2010,105.0,TO,13.26,USD,1392.3,2025-04-09,2025-05-17,2025-05-18,460038634,Z030,Approved,BUYER03,BUYER03,2
4500366,00030,0000100038,Hollowbrook Systems Inc,MAT-100308,Industrial spindle type 5 (Logistics and freight),MG50,2000,2000,P02,2010,35.0,H,455.42,USD,15939.7,2025-04-09,2025-05-17,2025-05-18,460038508,Z030,Approved,BUYER03,BUYER03,1
4500366,00040,0000100038,Hollowbrook Systems Inc,MAT-100546,Industrial housing type 39 (IT hardware),MG40,2000,2000,P02,2010,8.0,PC,2126.43,USD,17011.44,2025-04-09,2025-05-17,2025-05-18,,Z030,Approved,BUYER03,BUYER03,4
4500367,00010,0000100038,Hollowbrook Systems Inc,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,2000,2000,P04,2010,382.0,TO,13.14,USD,5019.48,2025-05-13,2025-06-23,2025-06-20,460038634,Z030,Approved,BUYER09,BUYER09,1
4500367,00020,0000100038,Hollowbrook Systems Inc,MAT-100441,High-temperature terminal block type 24 (Packaging materials),MG25,2000,2000,P04,2010,395.0,PC,1.78,USD,703.1,2025-05-13,2025-06-23,2025-06-20,460038641,Z030,Approved,BUYER09,BUYER09,3
4500367,00030,0000100038,Hollowbrook Systems Inc,MAT-100623,Reinforced cartridge type 10 (Office and facility supplies),MG35,2000,2000,P04,2010,230.0,PC,12.81,USD,2946.3,2025-05-13,2025-06-23,2025-06-20,460038823,Z030,Approved,BUYER09,BUYER09,2
4500367,00040,0000100038,Hollowbrook Systems Inc,MAT-100140,Stainless clamp type 21 (Logistics and freight),MG50,2000,2000,P04,2010,59.0,H,448.07,USD,26436.13,2025-05-13,2025-06-23,2025-06-20,460038340,Z030,Approved,BUYER09,BUYER09,4
4500368,00010,0000100038,Hollowbrook Systems Inc,MAT-100308,Industrial spindle type 5 (Logistics and freight),MG50,2000,2000,P05,2010,42.0,H,494.01,USD,20748.42,2025-06-22,2025-08-05,2025-08-02,460038508,Z030,In Review,BUYER03,BUYER03,4
4500368,00020,0000100038,Hollowbrook Systems Inc,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,2000,2000,P05,2010,80.0,TO,12.75,USD,1020.0,2025-06-22,2025-08-05,2025-08-02,460038634,Z030,In Review,BUYER03,BUYER03,3
4500368,00030,0000100038,Hollowbrook Systems Inc,MAT-100147,Stainless clamp type 22 (Laboratory equipment),MG55,2000,2000,P05,2010,7.0,EA,2248.93,USD,15742.51,2025-06-22,2025-08-05,2025-08-02,460038347,Z030,In Review,BUYER03,BUYER03,0
4500369,00010,0000100038,Hollowbrook Systems Inc,MAT-100441,High-temperature terminal block type 24 (Packaging materials),MG25,2000,2000,P05,2010,208.0,PC,1.77,USD,368.16,2025-07-28,2025-08-17,2025-08-13,460038641,Z030,Approved,BUYER12,BUYER12,3
4500370,00010,0000100038,Hollowbrook Systems Inc,MAT-100441,High-temperature terminal block type 24 (Packaging materials),MG25,2000,2000,P03,2020,373.0,PC,1.7,USD,634.1,2025-09-14,2025-10-01,2025-09-30,460038641,Z030,Approved,BUYER04,BUYER04,3
4500370,00020,0000100038,Hollowbrook Systems Inc,MAT-100147,Stainless clamp type 22 (Laboratory equipment),MG55,2000,2000,P03,2020,252.62,EA,2244.96,USD,567121.8,2025-09-14,2025-10-01,2025-09-30,460038347,Z030,Approved,BUYER04,BUYER04,2
4500371,00010,0000100038,Hollowbrook Systems Inc,MAT-100623,Reinforced cartridge type 10 (Office and facility supplies),MG35,2000,2000,P02,2020,46.0,PC,12.23,USD,562.58,2025-10-23,2025-12-01,2025-11-26,460038823,Z030,Not Approved,BUYER10,BUYER10,1
4500371,00020,0000100038,Hollowbrook Systems Inc,MAT-100434,Insulated pulley type 23 (Raw steel and metals),MG20,2000,2000,P02,2020,321.0,TO,13.35,USD,4285.35,2025-10-23,2025-12-01,2025-11-26,460038634,Z030,Not Approved,BUYER10,BUYER10,2
4500371,00030,0000100038,Hollowbrook Systems Inc,MAT-100140,Stainless clamp type 21 (Logistics and freight),MG50,2000,2000,P02,2020,34.0,H,446.68,USD,15187.12,2025-10-23,2025-12-01,2025-11-26,460038340,Z030,Not Approved,BUYER10,BUYER10,4
4500372,00010,0000100039,Inverness Logistics AS,MAT-100364,Industrial terminal block type 13 (Chemicals and lubricants),MG30,3000,3000,P04,3010,33.0,KG,14.79,GBP,488.07,2025-01-09,2025-02-09,2025-02-06,460039564,NT30,Open,BUYER05,BUYER05,2
4500373,00010,0000100039,Inverness Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,3000,3000,P03,3010,35.0,PC,340.72,GBP,11925.2,2025-02-13,2025-03-27,2025-03-27,460039459,NT30,Approved,BUYER10,BUYER10,2
4500374,00010,0000100039,Inverness Logistics AS,MAT-100462,High-temperature filter type 27 (IT hardware),MG40,3000,3000,P05,3010,51.0,PC,219.87,GBP,11213.37,2025-03-18,2025-04-08,2025-04-04,,NT30,Approved,BUYER11,BUYER11,3
4500375,00010,0000100039,Inverness Logistics AS,MAT-100028,Heavy-duty gasket type 5 (Chemicals and lubricants),MG30,3000,3000,P02,3010,256.0,KG,11.88,GBP,3041.28,2025-04-27,2025-06-06,2025-06-07,460039228,NT30,Approved,BUYER05,BUYER05,3
4500375,00020,0000100039,Inverness Logistics AS,MAT-100462,High-temperature filter type 27 (IT hardware),MG40,3000,3000,P02,3010,22.0,PC,214.67,GBP,4722.74,2025-04-27,2025-06-06,2025-06-07,,NT30,Approved,BUYER05,BUYER05,3
4500376,00010,0000100039,Inverness Logistics AS,MAT-100462,High-temperature filter type 27 (IT hardware),MG40,3000,3000,P06,3010,29.92,PC,236.53,GBP,7076.98,2025-06-02,2025-06-26,2025-06-23,,NT30,Open,BUYER12,BUYER12,2
4500377,00010,0000100039,Inverness Logistics AS,MAT-100469,Insulated filter type 28 (Maintenance services),MG45,3000,3000,P02,3010,26.0,EA,154.16,GBP,4008.16,2025-07-06,2025-07-30,2025-08-01,460039669,NT30,Approved,BUYER11,BUYER11,1
4500377,00020,0000100039,Inverness Logistics AS,MAT-100462,High-temperature filter type 27 (IT hardware),MG40,3000,3000,P02,3010,39.0,PC,236.25,GBP,9213.75,2025-07-06,2025-07-30,2025-08-01,,NT30,Approved,BUYER11,BUYER11,0
4500377,00030,0000100039,Inverness Logistics AS,MAT-100364,Industrial terminal block type 13 (Chemicals and lubricants),MG30,3000,3000,P02,3010,96.0,KG,15.66,GBP,1503.36,2025-07-06,2025-07-30,2025-08-01,460039564,NT30,Approved,BUYER11,BUYER11,4
4500378,00010,0000100039,Inverness Logistics AS,MAT-100469,Insulated filter type 28 (Maintenance services),MG45,3000,3000,P02,3010,21.0,EA,162.83,GBP,3419.43,2025-08-14,2025-08-29,2025-08-25,460039669,NT30,Approved,BUYER09,BUYER09,0
4500378,00020,0000100039,Inverness Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,3000,3000,P02,3010,42.0,PC,332.1,GBP,13948.2,2025-08-14,2025-08-29,2025-08-25,460039459,NT30,Approved,BUYER09,BUYER09,1
4500379,00010,0000100039,Inverness Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,3000,3000,P06,3010,46.0,PC,323.83,GBP,14896.18,2025-09-13,2025-10-24,2025-10-24,460039459,NT30,Approved,BUYER08,BUYER08,0
4500379,00020,0000100039,Inverness Logistics AS,MAT-100028,Heavy-duty gasket type 5 (Chemicals and lubricants),MG30,3000,3000,P06,3010,380.0,KG,11.64,USD,4423.2,2025-09-13,2025-10-24,2025-10-24,460039228,NT30,Approved,BUYER08,BUYER08,2
4500379,00030,0000100039,Inverness Logistics AS,MAT-100462,High-temperature filter type 27 (IT hardware),MG40,3000,3000,P06,3010,47.0,PC,225.98,GBP,10621.06,2025-09-13,2025-10-24,2025-10-24,,NT30,Approved,BUYER08,BUYER08,2
4500380,00010,0000100039,Inverness Logistics AS,MAT-100364,Industrial terminal block type 13 (Chemicals and lubricants),MG30,3000,3000,P01,3010,387.0,KG,15.58,GBP,6029.46,2025-10-22,2025-12-05,2025-12-01,460039564,NT30,Approved,BUYER04,BUYER04,3
4500380,00020,0000100039,Inverness Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,3000,3000,P01,3010,14.0,PC,331.8,GBP,4645.2,2025-10-22,2025-12-05,2025-12-01,460039459,NT30,Approved,BUYER04,BUYER04,2
4500380,00030,0000100039,Inverness Logistics AS,MAT-100462,High-temperature filter type 27 (IT hardware),MG40,3000,3000,P01,3010,56.0,PC,225.77,GBP,12643.12,2025-10-22,2025-12-05,2025-12-01,,NT30,Approved,BUYER04,BUYER04,1
4500380,00040,0000100039,Inverness Logistics AS,MAT-100469,Insulated filter type 28 (Maintenance services),MG45,3000,3000,P01,3010,22.0,EA,159.02,GBP,3498.44,2025-10-22,2025-12-05,2025-12-01,460039669,NT30,Approved,BUYER04,BUYER04,0
4500381,00010,0000100039,Inverness Logistics AS,MAT-100259,Stainless bracket type 38 (Mechanical parts),MG15,3000,3000,P06,3010,38.0,PC,338.88,GBP,12877.44,2025-11-29,2025-12-16,2025-12-11,460039459,NT30,Approved,BUYER11,BUYER11,4
4500381,00020,0000100039,Inverness Logistics AS,MAT-100364,Industrial terminal block type 13 (Chemicals and lubricants),MG30,3000,3000,P06,3010,376.0,KG,16.0,GBP,6016.0,2025-11-29,2025-12-16,2025-12-11,460039564,NT30,Approved,BUYER11,BUYER11,3
4500381,00030,0000100039,Inverness Logistics AS,MAT-100469,Insulated filter type 28 (Maintenance services),MG45,3000,3000,P06,3010,40.0,EA,150.26,GBP,6010.4,2025-11-29,2025-12-16,2025-12-11,460039669,NT30,Approved,BUYER11,BUYER11,3
4500382,00010,0000100040,Kingsley Materials SpA,MAT-100455,Stainless connector type 26 (Office and facility supplies),MG35,4000,4000,P03,4010,178.0,BOX,46.65,CHF,8303.7,2025-01-17,2025-02-10,2025-02-12,460040655,NT30,Approved,BUYER03,BUYER03,4
4500382,00020,0000100040,Kingsley Materials SpA,MAT-100231,Modular housing type 34 (Laboratory equipment),MG55,4000,4000,P03,4010,8.0,PC,1735.51,CHF,13884.08,2025-01-17,2025-02-10,2025-02-12,460040431,NT30,Approved,BUYER03,BUYER03,1
4500382,00030,0000100040,Kingsley Materials SpA,MAT-100280,Insulated terminal block type 1 (Chemicals and lubricants),MG30,4000,4000,P03,4010,172.0,KG,23.47,CHF,4036.84,2025-01-17,2025-02-10,2025-02-12,460040480,NT30,Approved,BUYER03,BUYER03,3
4500383,00010,0000100040,Kingsley Materials SpA,MAT-100112,Stainless clamp type 17 (Chemicals and lubricants),MG30,4000,4000,P04,4010,238.0,L,54.71,CHF,13020.98,2025-02-07,2025-03-06,2025-03-07,460040312,NT30,Approved,BUYER04,BUYER04,2
4500383,00020,0000100040,Kingsley Materials SpA,MAT-100455,Stainless connector type 26 (Office and facility supplies),MG35,4000,4000,P04,4010,280.0,BOX,49.94,CHF,13983.2,2025-02-07,2025-03-06,2025-03-07,460040655,NT30,Approved,BUYER04,BUYER04,1
4500383,00030,0000100040,Kingsley Materials SpA,MAT-100049,Modular coupling type 8 (Maintenance services),MG45,4000,4000,P04,4010,41.0,H,112.86,CHF,4627.26,2025-02-07,2025-03-06,2025-03-07,460040249,NT30,Approved,BUYER04,BUYER04,4
4500383,00040,0000100040,Kingsley Materials SpA,MAT-100252,Insulated connector type 37 (Electrical components),MG10,4000,4000,P04,4010,9.0,PC,331.84,CHF,2986.56,2025-02-07,2025-03-06,2025-03-07,,NT30,Approved,BUYER04,BUYER04,1
4500384,00010,0000100040,Kingsley Materials SpA,MAT-100112,Stainless clamp type 17 (Chemicals and lubricants),MG30,4000,4000,P02,4010,359.0,L,56.29,CHF,20208.11,2025-03-06,2025-04-06,2025-04-08,460040312,NT30,Approved,BUYER08,BUYER08,4
4500385,00010,0000100040,Kingsley Materials SpA,MAT-100112,Stainless clamp type 17 (Chemicals and lubricants),MG30,4000,4000,P05,4010,142.0,L,57.92,CHF,8224.64,2025-04-06,2025-05-07,2025-05-08,460040312,NT30,Approved,BUYER11,BUYER11,0
4500385,00020,0000100040,Kingsley Materials SpA,MAT-100231,Modular housing type 34 (Laboratory equipment),MG55,4000,4000,P05,4010,3.0,PC,1652.34,CHF,4957.02,2025-04-06,2025-05-07,2025-05-08,460040431,NT30,Approved,BUYER11,BUYER11,2
4500385,00030,0000100040,Kingsley Materials SpA,MAT-100280,Insulated terminal block type 1 (Chemicals and lubricants),MG30,4000,4000,P05,4010,37.0,KG,23.79,CHF,880.23,2025-04-06,2025-05-07,2025-05-08,460040480,NT30,Approved,BUYER11,BUYER11,3
4500386,00010,0000100040,Kingsley Materials SpA,MAT-100231,Modular housing type 34 (Laboratory equipment),MG55,4000,4000,P05,4010,9.0,PC,1633.64,CHF,14702.76,2025-05-08,2025-05-26,2025-05-26,460040431,NT30,Approved,BUYER07,BUYER07,0
4500387,00010,0000100040,Kingsley Materials SpA,MAT-100231,Modular housing type 34 (Laboratory equipment),MG55,4000,4000,P06,4010,12.0,PC,1654.48,CHF,19853.76,2025-06-12,2025-06-28,2025-06-26,460040431,NT30,Approved,BUYER08,BUYER08,2
4500387,00020,0000100040,Kingsley Materials SpA,MAT-100112,Stainless clamp type 17 (Chemicals and lubricants),MG30,4000,4000,P06,4010,142.0,L,56.86,CHF,8074.12,2025-06-12,2025-06-28,2025-06-26,460040312,NT30,Approved,BUYER08,BUYER08,4
4500388,00010,0000100040,Kingsley Materials SpA,MAT-100343,Low-friction filter type 10 (Mechanical parts),MG15,4000,4000,P02,4010,20.0,EA,97.6,CHF,1952.0,2025-07-06,2025-07-27,2025-07-30,460040543,NT30,Approved,BUYER09,BUYER09,4
4500388,00020,0000100040,Kingsley Materials SpA,MAT-100049,Modular coupling type 8 (Maintenance services),MG45,4000,4000,P02,4010,54.0,H,105.19,CHF,5680.26,2025-07-06,2025-07-27,2025-07-30,460040249,NT30,Approved,BUYER09,BUYER09,1
4500388,00030,0000100040,Kingsley Materials SpA,MAT-100252,Insulated connector type 37 (Electrical components),MG10,4000,4000,P02,4010,43.0,PC,309.14,CHF,13293.02,2025-07-06,2025-07-27,2025-07-30,,NT30,Approved,BUYER09,BUYER09,0
4500389,00010,0000100040,Kingsley Materials SpA,MAT-100252,Insulated connector type 37 (Electrical components),MG10,4000,4000,P04,4010,26.4,PC,317.25,CHF,8375.4,2025-07-29,2025-09-01,2025-09-02,,NT30,Approved,BUYER08,BUYER08,1
4500390,00010,0000100040,Kingsley Materials SpA,MAT-100343,Low-friction filter type 10 (Mechanical parts),MG15,4000,4000,P03,4010,26.0,EA,96.16,CHF,2500.16,2025-09-01,2025-10-07,2025-10-07,460040543,NT30,Approved,BUYER05,BUYER05,0
4500391,00010,0000100040,Kingsley Materials SpA,MAT-100112,Stainless clamp type 17 (Chemicals and lubricants),MG30,4000,4000,P01,4010,108.24,L,58.15,CHF,6294.16,2025-09-25,2025-11-06,2025-11-08,460040312,NT30,Open,BUYER07,BUYER07,0
4500391,00020,0000100040,Kingsley Materials SpA,MAT-100231,Modular housing type 34 (Laboratory equipment),MG55,4000,4000,P01,4010,1.0,PC,1632.57,CHF,1632.57,2025-09-25,2025-11-06,2025-11-08,460040431,NT30,Open,BUYER07,BUYER07,3
