EBELN,EBELP,LIFNR,NAME1,MATNR,TXZ01,MATKL,BUKRS,EKORG,EKGRP,WERKS,MENGE,MEINS,NETPR,WAERS,NETWR,BEDAT,EINDT,BUDAT,KONNR,ZTERM,FRGKE,ERNAM,AENAM,CHANGE_COUNT,POSTING_DATE,SPEND_CATEGORY,SUB_CATEGORY,CONTRACT_STATUS,PREFERRED_SUPPLIER,BASELINE_PRICE,ACTUAL_PRICE,PAYMENT_STATUS
5500647,00010,0000200025,Thornbury Components SA,SPM-100309,Certified connector type 14,MG55,5000,5000,P05,5010,43.0,KG,4594.25,SEK,197552.75,2024-09-18,2024-10-25,2024-10-28,460025509,NT45,Approved,BUYER09,BUYER08,2,2024-10-08,Laboratory,Consumables,Contracted,Preferred,4594.25,4594.25,Paid
5500647,00020,0000200025,Thornbury Components SA,SPM-100351,Low-friction bracket type 28,MG25,5000,5000,P02,5010,247.0,EA,48.95,SEK,12090.65,2024-09-29,2024-10-17,2024-10-20,460025551,Z030,Approved,BUYER05,BUYER06,0,2024-10-08,Packaging,Cartons,Contracted,Preferred,48.95,48.95,Paid
5500647,00030,0000200025,Thornbury Components SA,SPM-100270,Certified housing type 1,MG50,5000,5000,P04,5010,34.0,L,2293.18,SEK,77968.12,2024-09-26,2024-10-21,2024-10-22,460025470,Z045,Approved,BUYER13,BUYER06,3,2024-10-08,Logistics,Couriers,Contracted,Preferred,2293.18,2293.18,Paid
5500669,00010,0000200042,Milbrook Components SA,SPM-100159,Stainless clamp type 9,MG25,2000,2000,P02,2010,289.0,L,4.38,USD,1265.82,2024-10-02,2024-10-29,2024-11-02,460042359,NT45,Approved,BUYER06,BUYER09,0,2024-10-08,Packaging,Films,Contracted,Preferred,4.38,4.38,Paid
5500650,00010,0000200028,Westford Technologies Oy,SPM-100015,Precision pulley type 6,MG25,3000,3000,P05,3010,76.0,EA,4.27,GBP,324.52,2024-09-30,2024-11-05,2024-11-08,460028215,Z030,Approved,BUYER03,BUYER08,2,2024-10-09,Packaging,Labels,Contracted,Preferred,4.27,4.27,Open
5500650,00020,0000200028,Westford Technologies Oy,SPM-100168,Precision housing type 12,MG41,3000,3000,P03,3010,4.0,L,1426.45,GBP,5705.8,2024-09-24,2024-10-04,2024-10-05,460028368,NT30,Approved,BUYER14,BUYER07,3,2024-10-09,IT and Telecom,Network,Contracted,Preferred,1426.45,1426.45,Paid
5500661,00010,0000200037,Glenmore Technologies Oy,SPM-100285,Recycled relay type 6,MG55,2000,2000,P05,2010,8.0,L,1611.9,USD,12895.2,2024-09-19,2024-10-23,2024-10-21,460037485,Z045,Approved,BUYER01,BUYER08,2,2024-10-09,Laboratory,Instruments,Contracted,Preferred,1611.9,1611.9,Open
5500661,00020,0000200037,Glenmore Technologies Oy,SPM-100138,Industrial adapter type 2,MG60,2000,2000,P02,2020,13.0,KG,330.82,USD,4300.66,2024-09-26,2024-10-18,2024-10-16,460037338,Z030,Approved,BUYER14,BUYER05,2,2024-10-09,Professional Services,Training,Contracted,Preferred,330.82,330.82,Open
5500661,00030,0000200037,Glenmore Technologies Oy,SPM-100345,High-temperature housing type 26,MG20,2000,2000,P02,2020,199.0,PC,9.52,USD,1894.48,2024-09-21,2024-10-07,2024-10-08,460037545,NT45,Approved,BUYER05,BUYER07,1,2024-10-09,Raw Materials,Metals,Contracted,Preferred,9.52,9.52,Paid
5501650,00010,0000200002,Bluepeak Logistics AS,SPM-100180,Recycled sensor type 16,MG15,2000,2000,P04,2020,31.0,EA,353.91,USD,10971.21,2024-09-29,2024-10-11,2024-10-12,,NT60,Approved,BUYER10,BUYER05,2,2024-10-09,Components,Fasteners,Not contracted,Preferred,353.91,353.91,Open
5500613,00010,0000200002,Bluepeak Logistics AS,SPM-100180,Recycled sensor type 16,MG15,2000,2000,P03,2020,26.0,EA,353.53,USD,9191.78,2024-10-05,2024-10-25,2024-10-28,460002380,Z045,Approved,BUYER14,BUYER12,3,2024-10-10,Components,Fasteners,Contracted,Preferred,353.53,353.53,Overdue
5500613,00020,0000200002,Bluepeak Logistics AS,SPM-100027,Insulated bracket type 10,MG45,2000,2000,P01,2020,38.0,EA,390.09,USD,14823.42,2024-10-04,2024-10-28,2024-10-26,460002227,NT60,Approved,BUYER12,BUYER06,3,2024-10-10,Facilities,Cleaning,Contracted,Preferred,390.09,390.09,Paid
5500667,00010,0000200041,Lakeshore Engineering Sp. z o.o.,SPM-100189,Reinforced filter type 19,MG55,1000,1000,P05,1020,6.0,BOX,836.58,EUR,5019.48,2024-10-01,2024-10-13,2024-10-15,460041389,NT45,Approved,BUYER02,BUYER08,0,2024-10-10,Laboratory,Instruments,Contracted,Non-preferred,836.58,836.58,Paid
5500667,00020,0000200041,Lakeshore Engineering Sp. z o.o.,SPM-100252,Reinforced valve type 40,MG10,1000,1000,P01,1010,29.0,KG,561.88,EUR,16294.52,2024-10-02,2024-10-26,2024-10-28,460041452,Z030,Approved,BUYER11,BUYER11,2,2024-10-10,Components,Electrical,Contracted,Non-preferred,561.88,561.88,Paid
5500667,00030,0000200041,Lakeshore Engineering Sp. z o.o.,SPM-100354,Recycled cartridge type 29,MG60,1000,1000,P03,1020,31.0,KG,199.65,EUR,6189.15,2024-09-27,2024-10-21,2024-10-25,460041554,NT60,Approved,BUYER06,BUYER13,0,2024-10-10,Professional Services,Training,Contracted,Non-preferred,199.65,199.65,Open
5500670,00010,0000200042,Milbrook Components SA,SPM-100138,Industrial adapter type 2,MG60,2000,2000,P05,2020,24.0,KG,331.75,USD,7962.0,2024-09-27,2024-10-23,2024-10-26,460042338,Z045,Approved,BUYER02,BUYER09,1,2024-10-10,Professional Services,Training,Contracted,Preferred,331.75,331.75,Overdue
5501658,00010,0000200003,Vertex Materials SpA,SPM-100195,Insulated cartridge type 21,MG35,3000,3000,P02,3010,31.0,PC,57.98,GBP,1797.38,2024-09-29,2024-10-27,2024-10-26,,Z030,Approved,BUYER05,BUYER08,2,2024-10-10,Facilities,Maintenance,Not contracted,Preferred,57.98,57.98,Paid
5501787,00010,0000200062,Ilford Engineering Sp. z o.o.,SPM-100261,Compact filter type 43,MG55,2000,2000,P05,2010,7.0,BOX,1536.48,USD,10755.36,2024-10-02,2024-10-17,2024-10-21,,NT30,Approved,BUYER14,BUYER10,1,2024-10-10,Laboratory,Consumables,Not contracted,Non-preferred,1536.48,1536.48,Paid
5500636,00010,0000200020,Orchard Manufacturing AG,SPM-100054,Stainless licence pack type 19,MG50,5000,5000,P02,5010,26.0,EA,1926.81,SEK,50097.06,2024-09-26,2024-10-28,2024-10-29,460020254,NT60,Approved,BUYER09,BUYER07,1,2024-10-11,Logistics,Warehousing,Contracted,Preferred,1926.81,1926.81,Paid
5500636,00020,0000200020,Orchard Manufacturing AG,SPM-100213,Low-friction valve type 27,MG55,5000,5000,P02,5010,7.0,KG,24345.71,SEK,170419.97,2024-09-23,2024-10-03,2024-10-06,460020413,NT60,Approved,BUYER13,BUYER03,1,2024-10-11,Laboratory,Instruments,Contracted,Preferred,24345.71,24345.71,Paid
5500631,00010,0000200013,Granite Components SA,SPM-100108,Stainless membrane type 37,MG10,3000,3000,P04,3010,28.0,PC,505.4,GBP,14151.2,2024-09-23,2024-10-07,2024-10-05,460013308,Z030,Approved,BUYER02,BUYER08,0,2024-10-12,Components,Mechanical,Contracted,Preferred,505.4,505.4,Paid
5500631,00020,0000200013,Granite Components SA,SPM-100060,Modular adapter type 21,MG10,3000,3000,P02,3010,21.0,L,544.3,GBP,11430.3,2024-10-08,2024-10-29,2024-10-31,460013260,NT30,Approved,BUYER06,BUYER14,1,2024-10-12,Components,Fasteners,Contracted,Preferred,544.3,544.3,Overdue
5500631,00030,0000200013,Granite Components SA,SPM-100345,High-temperature housing type 26,MG20,3000,3000,P03,3010,140.0,PC,7.61,GBP,1065.4,2024-09-24,2024-10-06,2024-10-07,460013545,NT30,Approved,BUYER01,BUYER05,3,2024-10-12,Raw Materials,Metals,Contracted,Preferred,7.61,7.61,Paid
5500660,00010,0000200036,Foxglove Trading BV,SPM-100063,Compact pallet type 22,MG25,1000,1000,P04,1020,368.0,BOX,1.94,EUR,713.92,2024-10-09,2024-10-28,2024-10-27,460036263,Z030,Approved,BUYER12,BUYER05,1,2024-10-12,Packaging,Films,Contracted,Non-preferred,1.94,1.94,Paid
5500630,00010,0000200013,Granite Components SA,SPM-100345,High-temperature housing type 26,MG20,3000,3000,P02,3010,166.0,PC,7.57,GBP,1256.62,2024-10-04,2024-10-18,2024-10-18,460013545,NT60,Approved,BUYER14,BUYER14,1,2024-10-13,Raw Materials,Metals,Contracted,Preferred,7.57,7.57,Paid
5500637,00010,0000200020,Orchard Manufacturing AG,SPM-100063,Compact pallet type 22,MG25,5000,5000,P05,5010,274.0,BOX,22.22,SEK,6088.28,2024-09-28,2024-11-01,2024-11-05,460020263,NT45,Approved,BUYER14,BUYER01,0,2024-10-13,Packaging,Films,Contracted,Preferred,22.22,22.22,Paid
5500637,00020,0000200020,Orchard Manufacturing AG,SPM-100213,Low-friction valve type 27,MG55,5000,5000,P04,5010,5.0,KG,24141.78,SEK,120708.9,2024-10-07,2024-11-02,2024-11-05,460020413,NT30,Approved,BUYER12,BUYER10,2,2024-10-13,Laboratory,Instruments,Contracted,Preferred,24141.78,24141.78,Open
5500637,00030,0000200020,Orchard Manufacturing AG,SPM-100162,Industrial pulley type 10,MG60,5000,5000,P03,5010,7.0,BOX,19463.31,SEK,136243.17,2024-10-01,2024-10-12,2024-10-16,460020362,NT60,Approved,BUYER03,BUYER08,1,2024-10-13,Professional Services,Audit,Contracted,Preferred,19463.31,19463.31,Open
5500654,00010,0000200033,Cresthill Logistics AS,SPM-100168,Precision housing type 12,MG41,3000,3000,P03,3010,6.0,L,1427.32,GBP,8563.92,2024-10-05,2024-10-31,2024-10-28,460033368,Z045,Approved,BUYER12,BUYER10,2,2024-10-14,IT and Telecom,Network,Contracted,Preferred,1427.32,1427.32,Open
5500654,00020,0000200033,Cresthill Logistics AS,SPM-100231,Industrial adapter type 33,MG25,3000,3000,P02,3010,350.0,BOX,4.45,GBP,1557.5,2024-10-03,2024-11-10,2024-11-14,460033431,NT60,Approved,BUYER10,BUYER12,0,2024-10-14,Packaging,Films,Contracted,Preferred,4.45,4.45,Open
5500654,00030,0000200033,Cresthill Logistics AS,SPM-100261,Compact filter type 43,MG55,3000,3000,P05,3010,2.0,BOX,1208.59,GBP,2417.18,2024-10-04,2024-10-21,2024-10-21,460033461,NT60,Approved,BUYER10,BUYER05,2,2024-10-14,Laboratory,Consumables,Contracted,Preferred,1208.59,1208.59,Paid
5500655,00010,0000200033,Cresthill Logistics AS,SPM-100249,Recycled membrane type 39,MG20,3000,3000,P03,3010,115.0,EA,31.21,GBP,3589.15,2024-09-28,2024-11-04,2024-11-01,460033449,NT30,Approved,BUYER05,BUYER09,1,2024-10-14,Raw Materials,Metals,Contracted,Preferred,31.21,31.21,Overdue
5500655,00020,0000200033,Cresthill Logistics AS,SPM-100135,Precision filter type 1,MG25,3000,3000,P02,3010,288.0,L,1.11,GBP,319.68,2024-10-01,2024-11-08,2024-11-10,460033335,NT30,Approved,BUYER07,BUYER01,1,2024-10-14,Packaging,Labels,Contracted,Preferred,1.11,1.11,Open
5500657,00010,0000200035,Eastvale Technologies Oy,SPM-100276,Heavy-duty filter type 3,MG15,5000,5000,P02,5010,36.0,KG,4007.03,SEK,144253.08,2024-10-03,2024-10-20,2024-10-22,460035476,NT60,Approved,BUYER07,BUYER09,2,2024-10-14,Components,Fasteners,Contracted,Preferred,4007.03,4007.03,Paid
5500657,00020,0000200035,Eastvale Technologies Oy,SPM-100105,Insulated pulley type 36,MG20,5000,5000,P04,5010,103.0,BOX,300.7,SEK,30972.1,2024-10-07,2024-11-07,2024-11-08,460035305,NT30,Approved,BUYER02,BUYER09,2,2024-10-14,Raw Materials,Polymers,Contracted,Preferred,300.7,300.7,Paid
5500625,00010,0000200010,Driftwood Engineering Sp. z o.o.,SPM-100096,Industrial filter type 33,MG40,5000,5000,P02,5010,5.0,KG,11933.82,SEK,59669.1,2024-09-25,2024-10-22,2024-10-22,460010296,NT45,Approved,BUYER01,BUYER07,1,2024-10-15,IT and Telecom,Software Licences,Contracted,Preferred,11933.82,11933.82,Paid
5500627,00010,0000200012,Fairmont Materials SpA,SPM-100114,Compact cartridge type 39,MG60,2000,2000,P03,2020,9.0,KG,1685.75,USD,15171.75,2024-09-25,2024-11-04,2024-11-04,460012314,NT30,Approved,BUYER03,BUYER07,2,2024-10-15,Professional Services,Audit,Contracted,Preferred,1685.75,1685.75,Paid
5500617,00010,0000200006,Alpenrose Technologies Oy,SPM-100303,Low-friction pulley type 12,MG25,1000,1000,P04,1010,262.0,PC,8.33,EUR,2182.46,2024-10-11,2024-11-12,2024-11-09,460006503,NT45,Approved,BUYER09,BUYER09,2,2024-10-16,Packaging,Cartons,Contracted,Non-preferred,8.33,8.33,Paid
5500617,00020,0000200006,Alpenrose Technologies Oy,SPM-100273,Recycled pulley type 2,MG30,1000,1000,P02,1020,226.0,BOX,27.46,EUR,6205.96,2024-10-07,2024-11-13,2024-11-10,460006473,Z045,Approved,BUYER05,BUYER14,2,2024-10-16,Raw Materials,Polymers,Contracted,Non-preferred,27.46,27.46,Open
5500632,00010,0000200017,Larkspur Logistics AS,SPM-100036,High-temperature control unit type 13,MG15,2000,2000,P04,2010,23.0,L,559.38,USD,12865.74,2024-09-29,2024-10-22,2024-10-26,460017236,Z030,Approved,BUYER02,BUYER13,2,2024-10-16,Components,Fasteners,Contracted,Preferred,559.38,559.38,Paid
5500632,00020,0000200017,Larkspur Logistics AS,SPM-100069,Reinforced control unit type 24,MG55,2000,2000,P03,2010,49.0,KG,719.37,USD,35249.13,2024-10-10,2024-11-02,2024-11-02,460017269,NT60,Approved,BUYER10,BUYER04,1,2024-10-16,Laboratory,Instruments,Contracted,Preferred,719.37,719.37,Paid
5500632,00030,0000200017,Larkspur Logistics AS,SPM-100105,Insulated pulley type 36,MG20,2000,2000,P05,2020,65.0,BOX,28.29,USD,1838.85,2024-09-30,2024-10-29,2024-10-30,460017305,Z045,Approved,BUYER05,BUYER01,0,2024-10-16,Raw Materials,Polymers,Contracted,Preferred,28.29,28.29,Overdue
5500644,00010,0000200024,Summit Systems Inc,SPM-100219,Low-friction housing type 29,MG45,4000,4000,P02,4010,17.0,BOX,249.6,CHF,4243.2,2024-10-11,2024-11-12,2024-11-15,460024419,NT45,Approved,BUYER04,BUYER08,1,2024-10-16,Facilities,Energy,Contracted,Preferred,249.6,249.6,Paid
5500644,00020,0000200024,Summit Systems Inc,SPM-100267,Modular filter type 45,MG45,4000,4000,P04,4010,18.0,BOX,97.48,CHF,1754.64,2024-10-12,2024-11-21,2024-11-25,460024467,Z045,Approved,BUYER14,BUYER03,1,2024-10-16,Facilities,Maintenance,Contracted,Preferred,97.48,97.48,Paid
5500644,00030,0000200024,Summit Systems Inc,SPM-100258,High-temperature valve type 42,MG60,4000,4000,P05,4010,8.0,L,1311.37,CHF,10490.96,2024-10-01,2024-10-25,2024-10-23,460024458,Z045,Approved,BUYER06,BUYER06,3,2024-10-16,Professional Services,Audit,Contracted,Preferred,1311.37,1311.37,Paid
5500656,00010,0000200033,Cresthill Logistics AS,SPM-100153,Precision relay type 7,MG20,3000,3000,P03,3010,263.0,BOX,24.16,GBP,6354.08,2024-09-28,2024-10-20,2024-10-18,460033353,NT60,Approved,BUYER12,BUYER09,3,2024-10-16,Raw Materials,Metals,Contracted,Preferred,24.16,24.16,Paid
5501810,00010,0000200020,Orchard Manufacturing AG,SPM-100243,Recycled bearing type 37,MG35,5000,5000,P01,5010,35.0,L,4684.3,SEK,163950.5,2024-09-28,2024-11-07,2024-11-08,460020443,Z045,Approved,BUYER09,BUYER05,1,2024-10-16,Facilities,Energy,Contracted,Non-preferred,4684.3,4684.3,Open
5500634,00010,0000200019,Northgate Technologies Oy,SPM-100039,High-temperature pallet type 14,MG25,4000,4000,P01,4010,320.0,EA,9.08,CHF,2905.6,2024-10-07,2024-10-31,2024-11-02,460019239,NT30,Approved,BUYER10,BUYER04,0,2024-10-17,Packaging,Cartons,Contracted,Preferred,9.08,9.08,Open
5500634,00020,0000200019,Northgate Technologies Oy,SPM-100147,Insulated connector type 5,MG35,4000,4000,P01,4010,7.0,KG,180.57,CHF,1263.99,2024-10-09,2024-11-10,2024-11-12,460019347,NT60,Approved,BUYER04,BUYER08,1,2024-10-17,Facilities,Energy,Contracted,Preferred,180.57,180.57,Overdue
5500659,00010,0000200036,Foxglove Trading BV,SPM-100354,Recycled cartridge type 29,MG60,1000,1000,P02,1020,30.0,KG,198.77,EUR,5963.1,2024-10-12,2024-11-07,2024-11-05,460036554,Z045,Approved,BUYER12,BUYER05,1,2024-10-19,Professional Services,Training,Contracted,Non-preferred,198.77,198.77,Paid
5500663,00010,0000200039,Inverness Technologies Oy,SPM-100144,Modular filter type 4,MG40,4000,4000,P02,4010,36.0,PC,183.18,CHF,6594.48,2024-10-01,2024-10-12,2024-10-12,460039344,NT45,Approved,BUYER05,BUYER12,1,2024-10-19,IT and Telecom,Network,Contracted,Preferred,183.18,183.18,Paid
5500664,00010,0000200040,Kingsley Supply Ltd,SPM-100300,Industrial terminal block type 11,MG10,5000,5000,P05,5010,8.0,KG,9240.11,SEK,73920.88,2024-10-16,2024-11-23,2024-11-21,460040500,NT30,Approved,BUYER09,BUYER14,2,2024-10-19,Components,Electrical,Contracted,Preferred,9240.11,9240.11,Overdue
5500620,00010,0000200007,Silverline Technologies Oy,SPM-100180,Recycled sensor type 16,MG15,2000,2000,P02,2020,41.0,EA,351.74,USD,14421.34,2024-10-16,2024-11-15,2024-11-12,460007380,Z030,Approved,BUYER04,BUYER14,2,2024-10-20,Components,Fasteners,Contracted,Preferred,351.74,351.74,Paid
5500641,00010,0000200022,Quarry Supply Ltd,SPM-100054,Stainless licence pack type 19,MG50,2000,2000,P01,2020,43.0,EA,181.5,USD,7804.5,2024-10-17,2024-10-29,2024-10-26,460022254,Z045,Approved,BUYER05,BUYER03,0,2024-10-20,Logistics,Warehousing,Contracted,Preferred,181.5,181.5,Overdue
5501666,00010,0000200004,Ravenna Systems Inc,SPM-900003,Precision tooling assembly type 2,MG90,4000,4000,P04,4010,97.0,PC,3414.23,CHF,331180.31,2024-10-02,2024-11-11,2024-11-13,,Z030,Approved,BUYER13,BUYER04,2,2024-10-20,Specialised Tooling,Custom Tooling,Not contracted,Preferred,3414.23,3414.23,Paid
5501674,00010,0000200005,Kestrel Trading BV,SPM-100144,Modular filter type 4,MG40,5000,5000,P05,5010,104.0,PC,2181.63,SEK,226889.52,2024-10-16,2024-10-29,2024-10-30,,NT45,Approved,BUYER08,BUYER10,2,2024-10-20,IT and Telecom,Network,Not contracted,Preferred,2181.63,2181.63,Paid
5501798,00010,0000200004,Ravenna Systems Inc,SPM-100084,Compact licence pack type 29,MG15,4000,4000,P02,4010,87.0,KG,651.24,CHF,56657.88,2024-10-05,2024-11-10,2024-11-10,460004284,Z030,Approved,BUYER11,BUYER02,0,2024-10-20,Components,Fasteners,Contracted,Non-preferred,651.24,651.24,Overdue
5501834,00010,0000200014,Harbourview Components SA,SPM-100045,Modular seal ring type 16,MG55,4000,4000,P04,4010,50.0,BOX,569.51,CHF,28475.5,2024-10-06,2024-10-26,2024-10-23,460014245,Z045,Approved,BUYER03,BUYER09,1,2024-10-20,Laboratory,Instruments,Contracted,Non-preferred,569.51,569.51,Overdue
5500612,00010,0000200002,Bluepeak Logistics AS,SPM-100180,Recycled sensor type 16,MG15,2000,2000,P02,2020,31.0,EA,355.81,USD,11030.11,2024-10-03,2024-10-29,2024-10-29,460002380,NT60,Approved,BUYER09,BUYER11,1,2024-10-21,Components,Fasteners,Contracted,Preferred,355.81,355.81,Overdue
5500612,00020,0000200002,Bluepeak Logistics AS,SPM-100027,Insulated bracket type 10,MG45,2000,2000,P03,2010,20.0,EA,393.23,USD,7864.6,2024-10-04,2024-10-15,2024-10-18,460002227,NT60,Approved,BUYER09,BUYER03,2,2024-10-21,Facilities,Cleaning,Contracted,Preferred,393.23,393.23,Open
5500612,00030,0000200002,Bluepeak Logistics AS,SPM-100093,Reinforced seal ring type 32,MG55,2000,2000,P05,2020,9.0,KG,1133.35,USD,10200.15,2024-10-03,2024-10-19,2024-10-20,460002293,Z030,Approved,BUYER06,BUYER08,1,2024-10-21,Laboratory,Consumables,Contracted,Preferred,1133.35,1133.35,Open
5500665,00010,0000200040,Kingsley Supply Ltd,SPM-100246,Certified seal ring type 38,MG50,5000,5000,P02,5010,10.0,L,8350.1,SEK,83501.0,2024-10-10,2024-11-13,2024-11-10,460040446,Z030,Approved,BUYER10,BUYER03,0,2024-10-21,Logistics,Couriers,Contracted,Preferred,8350.1,8350.1,Paid
5500665,00020,0000200040,Kingsley Supply Ltd,SPM-100084,Compact licence pack type 29,MG15,5000,5000,P03,5010,43.0,KG,6019.03,SEK,258818.29,2024-10-18,2024-11-07,2024-11-11,460040284,Z030,Approved,BUYER01,BUYER09,0,2024-10-21,Components,Fasteners,Contracted,Preferred,6019.03,6019.03,Overdue
5500624,00010,0000200009,Cobalt Manufacturing AG,SPM-100105,Insulated pulley type 36,MG20,4000,4000,P02,4010,384.0,BOX,24.93,CHF,9573.12,2024-10-05,2024-10-21,2024-10-19,460009305,Z045,Approved,BUYER06,BUYER13,3,2024-10-22,Raw Materials,Polymers,Contracted,Preferred,24.93,24.93,Paid
5500624,00020,0000200009,Cobalt Manufacturing AG,SPM-100342,Compact pulley type 25,MG50,4000,4000,P05,4010,7.0,L,823.85,CHF,5766.95,2024-10-20,2024-11-28,2024-12-01,460009542,NT60,Approved,BUYER10,BUYER08,1,2024-10-22,Logistics,Couriers,Contracted,Preferred,823.85,823.85,Overdue
5500624,00030,0000200009,Cobalt Manufacturing AG,SPM-100084,Compact licence pack type 29,MG15,4000,4000,P04,4010,45.0,KG,503.22,CHF,22644.9,2024-10-16,2024-11-01,2024-10-30,460009284,Z030,Approved,BUYER06,BUYER14,1,2024-10-22,Components,Fasteners,Contracted,Preferred,503.22,503.22,Overdue
5500668,00010,0000200042,Milbrook Components SA,SPM-100219,Low-friction housing type 29,MG45,2000,2000,P03,2010,5.0,BOX,285.37,USD,1426.85,2024-10-15,2024-11-18,2024-11-19,460042419,Z045,Approved,BUYER14,BUYER07,3,2024-10-22,Facilities,Energy,Contracted,Preferred,285.37,285.37,Paid
5500668,00020,0000200042,Milbrook Components SA,SPM-100177,Stainless gasket type 15,MG30,2000,2000,P03,2020,275.0,BOX,2.05,USD,563.75,2024-10-16,2024-11-25,2024-11-23,460042377,NT45,Approved,BUYER13,BUYER12,1,2024-10-22,Raw Materials,Chemicals,Contracted,Preferred,2.05,2.05,Paid
5500668,00030,0000200042,Milbrook Components SA,SPM-100012,Precision bearing type 5,MG10,2000,2000,P03,2010,13.0,KG,805.35,USD,10469.55,2024-10-07,2024-11-13,2024-11-13,460042212,Z045,Approved,BUYER09,BUYER05,2,2024-10-22,Components,Mechanical,Contracted,Preferred,805.35,805.35,Overdue
5500610,00010,0000200001,Nordwind Components SA,SPM-100228,Modular seal ring type 32,MG15,1000,1000,P05,1020,7.0,KG,880.97,EUR,6166.79,2024-10-11,2024-11-16,2024-11-14,460001428,NT30,Approved,BUYER05,BUYER10,3,2024-10-24,Components,Fasteners,Contracted,Non-preferred,880.97,880.97,Paid
5500638,00010,0000200020,Orchard Manufacturing AG,SPM-100000,Precision gasket type 1,MG40,5000,5000,P03,5010,1.0,BOX,24647.62,SEK,24647.62,2024-10-21,2024-11-27,2024-11-24,460020200,NT45,Approved,BUYER10,BUYER11,2,2024-10-25,IT and Telecom,Network,Contracted,Preferred,24647.62,24647.62,Open
5500638,00020,0000200020,Orchard Manufacturing AG,SPM-100321,Modular service block type 18,MG30,5000,5000,P01,5010,156.0,PC,374.99,SEK,58498.44,2024-10-05,2024-11-12,2024-11-12,460020521,NT30,Approved,BUYER04,BUYER12,0,2024-10-25,Raw Materials,Polymers,Contracted,Preferred,374.99,374.99,Paid
5500643,00010,0000200023,Redstone Materials SpA,SPM-100102,High-temperature sensor type 35,MG50,3000,3000,P04,3010,45.0,PC,609.15,GBP,27411.75,2024-10-13,2024-10-31,2024-11-01,460023302,Z045,Approved,BUYER02,BUYER13,3,2024-10-25,Logistics,Freight,Contracted,Preferred,609.15,609.15,Paid
5500643,00020,0000200023,Redstone Materials SpA,SPM-100234,Modular seal ring type 34,MG60,3000,3000,P03,3010,10.0,BOX,977.8,GBP,9778.0,2024-10-18,2024-11-13,2024-11-10,460023434,NT45,Approved,BUYER14,BUYER13,3,2024-10-25,Professional Services,Consulting,Contracted,Preferred,977.8,977.8,Open
5500643,00030,0000200023,Redstone Materials SpA,SPM-100039,High-temperature pallet type 14,MG25,3000,3000,P04,3010,91.0,EA,8.17,GBP,743.47,2024-10-10,2024-11-06,2024-11-04,460023239,NT30,Approved,BUYER04,BUYER03,0,2024-10-25,Packaging,Cartons,Contracted,Preferred,8.17,8.17,Paid
